message_id,message,true_intent,split
482,Does the exchange rate change each day for purchases? There is a different rate on my purchase.,card_payment_wrong_exchange_rate,train
483,It seems that the rate I got is incorrect.,card_payment_wrong_exchange_rate,train
484,I exchanged Russian rubles for British pounds today and got less than I expected. Was exchange rate correct?,card_payment_wrong_exchange_rate,train
485,Was I charged more than I should of been for a currency exchange?,card_payment_wrong_exchange_rate,train
486,What do i do if the exchange rate was wrong for the item i bought overseas?,card_payment_wrong_exchange_rate,train
487,My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened?,card_payment_wrong_exchange_rate,train
488,I have been overcharged. I just changed over Russian Ruble to UK pounds and it was too much. It seems something was wrong with my exchange.,card_payment_wrong_exchange_rate,train
489,What is your exchange rate between UK pounds and Russian rubles for my last transaction,card_payment_wrong_exchange_rate,train
490,I think there was an error in your exchange rate.,card_payment_wrong_exchange_rate,train
491,The exchange rate was not correct for the item I bought.,card_payment_wrong_exchange_rate,train
492,I noticed an extra charge on the purchase that I made last Saturday on my account. Can you see if I received the correct exchange rate?,card_payment_wrong_exchange_rate,train
493,My exchange seems to have something wrong with it. I changed over Russian Ruble to UK pounds and it appears I was charged way more than I was supposed to be.,card_payment_wrong_exchange_rate,train
494,The correct exchange rate wasn't given to me for an item I purchased.,card_payment_wrong_exchange_rate,train
495,"I bought something in another currency, but the exchange rate was incorrect.",card_payment_wrong_exchange_rate,train
496,the exchange rate is wrong from something I got in another country,card_payment_wrong_exchange_rate,train
497,"The exchange rate given to me after a purchase, was incorrect",card_payment_wrong_exchange_rate,train
498,My card payment has the wrong exchange rate,card_payment_wrong_exchange_rate,train
499,I have been charged way to much so something is apparently wrong with my exchange. I changed Russian Ruble into UK pounds.,card_payment_wrong_exchange_rate,train
500,Why is the exchange rate different from what I expected?,card_payment_wrong_exchange_rate,train
501,The exchange rate you are using is really bad.This can't be the official interbank exchange rate.,card_payment_wrong_exchange_rate,train
502,Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,card_payment_wrong_exchange_rate,train
503,Why was I charged extra on my last UK pound to Russian ruble exchange?,card_payment_wrong_exchange_rate,train
504,The wrong exchange rate was used when I purchased an item.,card_payment_wrong_exchange_rate,train
505,Why was the wrong rate applied when I bought something in a different currency?,card_payment_wrong_exchange_rate,train
506,I bought something abroad and the exchange rate applied is wrong,card_payment_wrong_exchange_rate,train
507,An item I bought had the wrong exchange rate applied.,card_payment_wrong_exchange_rate,train
508,I think the rate that was applied to my purchase using foreign currency is wrong. Help!,card_payment_wrong_exchange_rate,train
509,Why was my exchange rate a different amount than usual?,card_payment_wrong_exchange_rate,train
510,I want to change the wrong exchange rate.,card_payment_wrong_exchange_rate,train
511,I recently bought something abroad but the exchange rate is incorrect. Why?,card_payment_wrong_exchange_rate,train
512,"The exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",card_payment_wrong_exchange_rate,train
513,I did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate,train
514,"I guess exchange rate for my payment was not correct, as i charged extra on the last saturday.",card_payment_wrong_exchange_rate,train
515,The exchange rate for my payment last Saturday must be wrong because I was charged extra.,card_payment_wrong_exchange_rate,train
516,Are you sure this is the interbank exchange rate? This rate is really bad.,card_payment_wrong_exchange_rate,train
517,The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.,card_payment_wrong_exchange_rate,train
518,I believe you charged me too much to exchange my money,card_payment_wrong_exchange_rate,train
519,"I changed the currency, but why is it costing more?",card_payment_wrong_exchange_rate,train
520,Why was the exchange wrong for the item I purchased?,card_payment_wrong_exchange_rate,train
521,"I made an international purchase, but the exchange rate was wrong",card_payment_wrong_exchange_rate,train
522,My purchase used the wrong exchange rate,card_payment_wrong_exchange_rate,train
523,"I have been charged to much for the object I bought when abroad, the exchange rate seems to be wrong.",card_payment_wrong_exchange_rate,train
524,I made a purchase and was charged at the wrong foreign exchange rate.,card_payment_wrong_exchange_rate,train
525,I think that the exchange rate was wrong for the payment made last Saturday - I was charged extra.,card_payment_wrong_exchange_rate,train
526,Why is the exchange rate for my payment incorrect?,card_payment_wrong_exchange_rate,train
527,Your foreign exchange rate is wrong.,card_payment_wrong_exchange_rate,train
528,It looks like the exchange rates on my card payment are wrong,card_payment_wrong_exchange_rate,train
529,There's an error with the rate that is charged.,card_payment_wrong_exchange_rate,train
530,I bought an item at the wrong exchange rate.,card_payment_wrong_exchange_rate,train
531,I think the exchange rate on my card payment is incorrect.,card_payment_wrong_exchange_rate,train
532,I bought an item that I was charged a different exchange rate for.,card_payment_wrong_exchange_rate,train
533,I am not receiving the correct exchange rate on my card.,card_payment_wrong_exchange_rate,train
534,When I purchased a product in another country the currency exchange was incorrect.,card_payment_wrong_exchange_rate,train
535,The exchange rate used on your app is really bad. I'm considering closing my account because of it.,card_payment_wrong_exchange_rate,train
536,I think I was charged extra on my payment on last Saturday.  Maybe the exchange rate was wrong?  I'd like a refund.,card_payment_wrong_exchange_rate,train
537,I received the wrong exchange rate for an item i bought.,card_payment_wrong_exchange_rate,train
538,Are you ripping people off with the exchange rate?  It can't be that atrocious between banks.,card_payment_wrong_exchange_rate,train
539,I don't think the charges made when I had currency exchanged are right.,card_payment_wrong_exchange_rate,train
